x y t
0.24214556757250508 -0.17037983108845522 0.02501563803305205
0.1982250530143177 0.14114665786137096 7.3033155237495455
-0.2597831758801354 -0.33588642466891 0.043777366557841084
-1.2251176457950592 0.5912974922877168 7.160726386961149
-0.6276459616146216 -0.21343610151618153 5.101939376840965
-0.09186420431992061 -0.029390137332695975 2.3839903045498603
0.4008313358683457 -0.21186116337502742 0.5115697977759144
0.27040241385929015 -0.16496211049680423 5.151970652907069
-0.19686759965587983 -0.43714037233886666 7.7235782427048205
-0.16006140086421025 -0.021310509344448184 0.10756724354212381
0.5657100684454368 0.3371304615717383 0.07754847790246136
0.15224506628997014 -0.759636961170354 0.08505316931237697
0.10259441260308973 -0.5513471211893597 0.09005629691898738
-0.33050565690590084 -0.36865223092381544 8.667918578452536
0.09910943398333963 -0.15834231106356167 0.7554722685981718
-0.34710256962557257 -0.1985852541104387 2.945591378391879
-0.23086371538984177 0.4499741966614659 1.330831943358369
-0.26904228511921036 -0.017501308196264723 0.16635399291979613
0.8967276088315861 0.6588958474371575 5.414634852254117
-0.12576517665877285 -0.2448792715595307 1.7473423166086857
0.6582489300250253 -0.4191082498114021 2.0050033883491216
-0.32182022123780996 -0.2306710045366143 0.6629144078758793
0.4979979901024606 0.281880683893807 4.207630317159355
0.3889185965373786 0.32616011317875315 13.220764700468008
0.39900290851927317 0.05375534742410006 3.722326939318145
0.17709365192611204 1.5264926308178355 2.935585123178658
-0.8982443515061799 0.2438122897356859 0.5278299624973982
0.5123975453611544 -0.11317505545391598 0.8855535863700426
0.5646260890132766 -0.3108085366146474 0.017510946623136434
-0.16722840212066792 0.1343926555036241 3.598499531054537
-0.46078825814574115 0.37435126893485 2.910569485145606
-0.09129468233047916 0.33159054624314255 0.8180113636808021
-0.3152632426756768 0.8311903519531935 9.937462208629928
0.3029501512488397 -0.36126926241273266 6.726705067087696
0.7187812774903661 0.004491036523637484 6.484053378167091
0.15688609933938788 0.0394631389669117 2.5941216640274973
-0.4422470872447656 0.1438362745540066 10.168856860435659
0.21004417102825468 -0.45936364590054674 0.018761728524789037
0.12348545138890897 0.39547603574104967 0.17510946623136434
-0.6730736982197001 0.11798706129703793 7.088181036665298
-0.2115610122405052 0.1862192401867877 0.13508444537848108
0.2174909083239165 -0.4523224908467476 1.9812385322177224
-0.9725367420752676 0.11809080047750795 4.635397727524545
0.18351570776230203 0.1764751671187767 10.685429785818183
0.07370393980629848 -0.2316915790017397 7.954972894510552
-0.11483216194309404 0.7729324779764345 4.60913130758984
0.08470059404840405 -0.2859486355480617 7.80487906631224
0.9894880293041225 -0.5164300324923109 16.46654373525651
0.14882102566906485 -0.16062647014028816 0.08880551501733477
0.17949491851897487 0.010612788655552454 0.988117702305556
-0.038244174648456274 -0.039356102792818495 3.049406276229045
-0.16494620774263466 0.5464552038176904 11.423391107793218
-1.0576759716251176 -0.3170960826788034 1.0694185259129751
-0.31438568905704367 0.5029977878975631 2.1713573812689178
-0.25193962477416504 -0.18435464718563566 3.5534713825950437
0.9194782659767012 0.6182792308602268 4.1413388763717665
-0.0068586307991364975 -0.13174393866972517 3.6610386261371675
0.53676889293627 0.711966737121694 6.511570580003449
-0.32312142071831745 0.08818203700478132 0.06378987698428272
-0.2921075656990912 0.11370120247077586 0.08505316931237697
0.14513591583262214 0.38330967039241387 5.811132715077991
-0.614915917326098 -0.3320975574860386 22.412760895712985
-0.5299920467938759 -0.28466752270794204 0.48655415974286237
-1.1264408681855684 0.43355894525356936 1.3270795976534113
0.12233687214162914 -1.2286240741062835 2.421513761599438
-0.37029142906658463 0.32023621663198854 2.884303065210901
-0.5712924398075759 0.13176708123081582 5.9349601233415985
0.0028194561508447305 -0.7807154302960249 2.2789246248110415
0.7291777425569461 -0.5572770503956147 8.226392567169167
0.5304768708361061 -0.10308179805908937 18.318951731604017
-0.4487884592478021 0.6489319631750506 0.9493434633543253
-0.05881554379995377 -0.16645137352180076 2.331457464680451
